TIME,TollNow Point,Referenz Point,Abstand beider Punkte
2022-12-28T08:40:43,"(52.52876993386686, 13.369476701752598)","(52.5288083757826, 13.369374935566)",8.10330845662589
2022-12-28T08:40:44,"(52.528805706451, 13.369528354447043)","(52.5288293678168, 13.369425256571)",7.454025029181506
2022-12-28T08:40:46,"(52.52887699991646, 13.369613559927384)","(52.528874451103, 13.3695333278632)",5.434837842402692
2022-12-28T08:40:48,"(52.5290032689552, 13.369550357921815)","(52.528964273155, 13.3695310792768)",4.528011655808515
2022-12-28T08:40:50,"(52.52916525898844, 13.369427818414891)","(52.5291234935459, 13.3694197725803)",4.675896222397269
2022-12-28T08:40:52,"(52.52936295197576, 13.369301931204)","(52.529312968, 13.3694059355)",8.965996793192465
2022-12-28T08:40:54,"(52.529568423073975, 13.36917913912992)","(52.5295041033333, 13.369271526)",9.497838912087575
2022-12-28T08:40:56,"(52.52975444435277, 13.369063361510108)","(52.5296894741667, 13.36914517)",9.100348741272768
2022-12-28T08:40:58,"(52.52992827412166, 13.368943578201396)","(52.5298639573333, 13.3690205975)",8.848217000307123
2022-12-28T08:41:00,"(52.53008940981135, 13.368811614880768)","(52.5300240215, 13.3688807441667)",8.644807446610992
2022-12-28T08:41:02,"(52.53026459162806, 13.36867950758522)","(52.5301769645, 13.368729997)",10.324939050154912
2022-12-28T08:41:03,"(52.5303635345292, 13.36859896446018)","(52.5302536398333, 13.36865396)",12.773480520721307
2022-12-28T08:41:05,"(52.53050148734441, 13.368405653269896)","(52.5304074056667, 13.368502048)",12.327166064715865
2022-12-28T08:41:06,"(52.53057885797359, 13.368321814527553)","(52.5304836328333, 13.3684263961667)",12.73436863403476
2022-12-28T08:41:08,"(52.53073150423257, 13.368162825492291)","(52.5306353793333, 13.368276754)",13.177174432202232
2022-12-28T08:41:09,"(52.53080553597696, 13.368084453504228)","(52.5307115618333, 13.3682014141667)",13.106711526790985
2022-12-28T08:41:11,"(52.530957967609645, 13.367934337871086)","(52.5308628496667, 13.3680511223333)",13.201181903451923
2022-12-28T08:41:12,"(52.53103521925868, 13.36786196459192)","(52.5309377046667, 13.3679766198333)",13.331333362347328
2022-12-28T08:41:14,"(52.5311830391413, 13.367717362106085)","(52.5310848896667, 13.367828202)",13.2409739313681
2022-12-28T08:41:16,"(52.5313259452701, 13.367571143342731)","(52.5312305235, 13.3676827106667)",13.020554825490857
2022-12-28T08:41:18,"(52.53147158149648, 13.367428941196868)","(52.5313748803333, 13.3675409278333)",13.15304320677535
2022-12-28T08:41:19,"(52.53154244413514, 13.3673694390733)","(52.5314475875, 13.3674730331667)",12.663144122277604
2022-12-28T08:41:21,"(52.53168678927244, 13.367238373959648)","(52.5315946886667, 13.3673553911667)",12.943472191224444
2022-12-28T08:41:23,"(52.53175764192655, 13.367169982761924)","(52.5317372628333, 13.3672246658333)",4.337835506617476
2022-12-28T08:41:24,"(52.53182551070961, 13.367100333167564)","(52.5318066401667, 13.36715568)",4.291718073937876
2022-12-28T08:41:26,"(52.53196120682936, 13.366964432591995)","(52.5319403678333, 13.367012594)",3.9977794196982126
2022-12-28T08:41:27,"(52.53203120998005, 13.366895316531563)","(52.5320071716667, 13.3669387735)",3.9730803035340645
2022-12-28T08:41:29,"(52.53217072202159, 13.366751016859494)","(52.5321451646667, 13.3667835058333)",3.592439027244441
2022-12-28T08:41:30,"(52.53223745072116, 13.366676255374347)","(52.5322161415, 13.3667073588333)",3.16872020784796
2022-12-28T08:41:32,"(52.53239775458714, 13.36653936300181)","(52.5323678126667, 13.3665550895)",3.4952048003360208
2022-12-28T08:41:33,"(52.53247683542417, 13.366456679553332)","(52.5324486006667, 13.3664767801667)",3.4213261528623455
2022-12-28T08:41:35,"(52.532646441827566, 13.366278913714746)","(52.532615176, 13.3663048331667)",3.8936570237800456
2022-12-28T08:41:36,"(52.532735137218296, 13.366186224237488)","(52.5326991151667, 13.3662073165)",4.251976079720457
2022-12-28T08:41:37,"(52.53282309228713, 13.366085236291552)","(52.5327836956667, 13.3661087016667)",4.659385928920825
2022-12-28T08:41:39,"(52.53300081281487, 13.36589750441297)","(52.5329573561667, 13.365918502)",5.03657010913404
2022-12-28T08:41:40,"(52.53309702912488, 13.365799974677705)","(52.533053299, 13.3658215693333)",5.077222619047574
2022-12-28T08:41:42,"(52.533305506365416, 13.365591811362766)","(52.5332633198333, 13.365614837)",4.942725364809836
2022-12-28T08:41:44,"(52.53353538022936, 13.365368000069546)","(52.5334911551667, 13.3653911691667)",5.16128289591699
2022-12-28T08:41:45,"(52.533648726409, 13.365256713289291)","(52.5336050891667, 13.3652777325)",5.056244663537756
2022-12-28T08:41:47,"(52.5338663871097, 13.365028787772784)","(52.5338262535, 13.3650542001667)",4.7822439735083675
2022-12-28T08:41:48,"(52.53397150857263, 13.364916256842106)","(52.5339331221667, 13.3649437376667)",4.65554600469254
2022-12-28T08:41:50,"(52.53418177465326, 13.364722223860396)","(52.5341374403333, 13.3647432315)",5.1304536998170365
2022-12-28T08:41:52,"(52.53433412047144, 13.364571362212285)","(52.5342903676667, 13.3645958121667)",5.138489685000284
2022-12-28T08:41:53,"(52.53438400439143, 13.36451798077258)","(52.5343403808333, 13.3645449183333)",5.18162739663445
2022-12-28T08:41:56,"(52.53443886612774, 13.364425523737086)","(52.5344011161667, 13.3644390378333)",4.2959810695676435
2022-12-28T08:41:59,"(52.53440968507172, 13.364389405043568)","(52.5343253248333, 13.364399538)",9.40544846070582
2022-12-28T08:42:01,"(52.53426577107241, 13.364553317905456)","(52.5342302561667, 13.3645066365)",5.056166511472899
2022-12-28T08:42:01,"(52.53419569267879, 13.36461925025669)","(52.5342302561667, 13.3645066365)",8.531711695393454
2022-12-28T08:42:02,"(52.534110525963726, 13.36469541283223)","(52.5341612013333, 13.364575356)",9.884022061514896
2022-12-28T08:42:04,"(52.53391705055074, 13.364870349386203)","(52.5339934946667, 13.3647427863333)",12.111977851044756
2022-12-28T08:42:05,"(52.5338209639878, 13.364961278847126)","(52.5338980028333, 13.3648375236667)",11.977090268327478
2022-12-28T08:42:07,"(52.53364226269756, 13.365139239231546)","(52.5337110091667, 13.365022123)",11.008531084534635
